_time,battery_percent,battery_voltage,humidity,pressure_hpa,rssi,temperature_f,dewpoint_f,temp_change_1h,temp_change_3h,pressure_change_1h,pressure_change_3h,humidity_change_1h,humidity_change_3h,dewpoint_change_1h,dewpoint_change_3h
2026-08-27 04:03:00+00:00,83.1,4.03,30.2,973.5,-40.0,97.1,60.71733798122078,-1.4000000000000057,-2.700000000000003,0.2999999999999545,1.5,0.3999999999999986,0.5999999999999979,-0.8269254704444293,-1.751731442430831
2026-08-27 04:04:00+00:00,84.7,4.05,30.2,973.5,-39.0,97.1,60.71733798122078,-1.3000000000000114,-2.8000000000000114,0.2999999999999545,1.5,0.3999999999999986,0.6999999999999993,-0.7410522970986833,-1.7413790246177143
2026-08-27 04:05:00+00:00,81.8,4.02,30.3,973.5,-39.0,97.1,60.810536093508745,-1.3000000000000114,-2.8000000000000114,0.2999999999999545,1.3999999999999773,0.5,0.6999999999999993,-0.6478541848107184,-1.7443013753243335
2026-08-27 04:06:00+00:00,83.7,4.04,30.2,973.6,-40.0,97.1,60.71733798122078,-1.2000000000000028,-2.8000000000000114,0.39999999999997726,1.5,0.3000000000000007,0.6999999999999993,-0.7498895617614849,-1.7413790246177143
2026-08-27 04:07:00+00:00,84.6,4.05,30.2,973.5,-40.0,97.0,60.63129125501714,-1.2999999999999972,-3.0,0.2999999999999545,1.3999999999999773,0.1999999999999993,0.6999999999999993,-0.9303712335516607,-1.913156060206461
2026-08-27 04:08:00+00:00,73.5,3.96,30.2,973.5,-39.0,97.0,60.63129125501714,-1.2999999999999972,-3.0,0.2999999999999545,1.3999999999999773,0.3999999999999986,0.6999999999999993,-0.7412233509396913,-1.913156060206461
2026-08-27 04:09:00+00:00,82.0,4.02,30.3,973.6,-39.0,97.0,60.72445496302766,-1.2999999999999972,-3.0999999999999943,0.39999999999997726,1.3999999999999773,0.40000000000000213,0.9000000000000021,-0.7427725799546039,-1.80924231732633
2026-08-27 04:10:00+00:00,80.6,4.01,30.2,973.5,-40.0,96.9,60.545242049823614,-1.2999999999999972,-3.1999999999999886,0.2999999999999545,1.2999999999999545,0.3000000000000007,0.8000000000000007,-0.8360724755906546,-1.988455230530377
2026-08-27 04:11:00+00:00,80.6,4.01,30.3,973.5,-41.0,96.9,60.63837135891843,-1.2999999999999972,-3.1999999999999886,0.2999999999999545,1.2999999999999545,0.40000000000000213,1.0,-0.7429431664958415,-1.798559339316462
2026-08-27 04:12:00+00:00,82.6,4.03,30.3,973.5,-38.0,96.9,60.63837135891843,-1.2999999999999972,-3.1999999999999886,0.2999999999999545,1.2999999999999545,0.3000000000000007,0.9000000000000021,-0.8373433612437466,-1.895325921435564
2026-08-27 04:13:00+00:00,80.9,4.01,30.1,973.5,-39.0,96.9,60.45184124607729,-1.2999999999999972,-3.299999999999997,0.2999999999999545,1.2999999999999545,0.20000000000000284,0.7000000000000028,-0.9294732793369818,-2.1675459804825223
2026-08-27 04:14:00+00:00,83.9,4.04,30.3,973.5,-39.0,96.8,60.55228528107445,-1.4000000000000057,-3.4000000000000057,0.2999999999999545,1.2999999999999545,0.3000000000000007,1.0,-0.9234294390877267,-1.9702999286490197
2026-08-27 04:15:00+00:00,82.7,4.03,30.3,973.5,-39.0,96.8,60.55228528107445,-1.4000000000000057,-3.4000000000000057,0.2999999999999545,1.2999999999999545,0.40000000000000213,1.0,-0.8290292443398215,-1.9702999286490197
2026-08-27 04:16:00+00:00,85.1,4.05,30.2,973.5,-39.0,96.8,60.4591903655331,-1.2999999999999972,-3.4000000000000057,0.20000000000004547,1.2999999999999545,0.1999999999999993,0.8999999999999986,-0.9305740977741337,-2.06339484419037
2026-08-27 04:17:00+00:00,85.6,4.06,30.3,973.6,-38.0,96.8,60.55228528107445,-1.2999999999999972,-3.4000000000000057,0.3000000000000682,1.3000000000000682,0.40000000000000213,1.0,-0.743113732935555,-1.9702999286490197
2026-08-27 04:18:00+00:00,81.8,4.02,30.3,973.6,-39.0,96.8,60.55228528107445,-1.2999999999999972,-3.4000000000000057,0.3000000000000682,1.3000000000000682,0.5,1.0,-0.6484704826700636,-1.9702999286490197
2026-08-27 04:19:00+00:00,83.7,4.04,30.3,973.6,-39.0,96.7,60.466196729389054,-1.2999999999999972,-3.5999999999999943,0.39999999999997726,1.3000000000000682,0.3000000000000007,1.0,-0.8376149885068571,-2.1420404676615874
2026-08-27 04:20:00+00:00,83.9,4.04,30.4,973.6,-39.0,96.7,60.55898763638219,-1.2999999999999972,-3.5999999999999943,0.3000000000000682,1.3000000000000682,0.5,1.0999999999999979,-0.6504933722787172,-2.04924956066845
2026-08-27 04:21:00+00:00,80.9,4.01,30.4,973.6,-39.0,96.7,60.55898763638219,-1.2999999999999972,-3.5999999999999943,0.3000000000000682,1.3000000000000682,0.5,1.0999999999999979,-0.6504933722787172,-2.04924956066845
2026-08-27 04:22:00+00:00,81.9,4.02,30.3,973.6,-39.0,96.7,60.466196729389054,-1.2999999999999972,-3.5999999999999943,0.3000000000000682,1.3000000000000682,0.3000000000000007,1.0,-0.8376149885068571,-2.1420404676615874
2026-08-27 04:23:00+00:00,81.4,4.01,30.4,973.6,-39.0,96.7,60.55898763638219,-1.2000000000000028,-3.5999999999999943,0.3000000000000682,1.3000000000000682,0.3999999999999986,1.0999999999999979,-0.6588688474379509,-2.04924956066845
2026-08-27 04:24:00+00:00,81.15,4.01,30.35,973.6,-39.0,96.7,60.512592182885626,-1.2000000000000028,-3.5999999999999943,0.3000000000000682,1.3000000000000682,0.3500000000000014,1.0500000000000007,-0.7052643009345161,-2.095645014165015
2026-08-27 04:25:00+00:00,80.9,4.01,30.3,973.6,-39.0,96.7,60.466196729389054,-1.2000000000000028,-3.5999999999999943,0.3000000000000682,1.3000000000000682,0.3000000000000007,1.0,-0.7516597544310883,-2.1420404676615874
2026-08-27 04:26:00+00:00,83.2,4.03,30.3,973.6,-39.0,96.6,60.38010570375566,-1.3000000000000114,-3.700000000000003,0.3000000000000682,1.3000000000000682,0.3000000000000007,1.1000000000000014,-0.8377507800644821,-2.131003224337775
2026-08-27 04:27:00+00:00,80.6,4.01,30.3,973.6,-39.0,96.6,60.38010570375566,-1.3000000000000114,-3.700000000000003,0.3000000000000682,1.2000000000000455,0.40000000000000213,1.1000000000000014,-0.7434548055027221,-2.131003224337775
2026-08-27 04:28:00+00:00,82.1,4.02,30.3,973.6,-39.0,96.6,60.38010570375566,-1.2000000000000028,-3.700000000000003,0.3000000000000682,1.2000000000000455,0.3000000000000007,1.0,-0.7517930572161617,-2.228131493294981
2026-08-27 04:29:00+00:00,81.7,4.02,30.3,973.7,-39.0,96.5,60.29401220406758,-1.2999999999999972,-3.799999999999997,0.40000000000009095,1.3000000000000682,0.3000000000000007,1.1000000000000014,-0.8378865569042446,-2.2170967240258577
2026-08-27 04:30:00+00:00,81.5,4.01,30.3,973.6,-39.0,96.5,60.29401220406758,-1.2999999999999972,-3.799999999999997,0.20000000000004547,1.2000000000000455,0.3000000000000007,1.1000000000000014,-0.8378865569042446,-2.2170967240258577
2026-08-27 04:31:00+00:00,83.8,4.04,30.3,973.7,-39.0,96.5,60.29401220406758,-1.2999999999999972,-3.799999999999997,0.3000000000000682,1.3000000000000682,0.3000000000000007,1.0,-0.8378865569042446,-2.314224992983064
2026-08-27 04:32:00+00:00,82.3,4.02,30.3,973.6,-39.0,96.5,60.29401220406758,-1.2999999999999972,-3.799999999999997,0.20000000000004547,1.2000000000000455,0.3000000000000007,1.0,-0.8378865569042446,-2.314224992983064
2026-08-27 04:33:00+00:00,81.3,4.01,30.3,973.7,-39.0,96.5,60.29401220406758,-1.2000000000000028,-3.799999999999997,0.20000000000004547,1.3000000000000682,0.3000000000000007,1.1000000000000014,-0.7519263451752991,-2.2170967240258577
2026-08-27 04:34:00+00:00,83.5,4.03,30.3,973.7,-40.0,96.5,60.29401220406758,-1.2000000000000028,-3.799999999999997,0.20000000000004547,1.3000000000000682,0.40000000000000213,1.1000000000000014,-0.6576998237910416,-2.2170967240258577
2026-08-27 04:35:00+00:00,84.6,4.05,30.3,973.7,-39.0,96.4,60.20791623021819,-1.2999999999999972,-3.8999999999999915,0.20000000000004547,1.3000000000000682,0.3000000000000007,1.0,-0.838022319024688,-2.400320966832453
2026-08-27 04:36:00+00:00,81.9,4.02,30.3,973.7,-40.0,96.4,60.20791623021819,-1.2999999999999972,-3.799999999999997,0.20000000000004547,1.3000000000000682,0.1999999999999993,1.0,-0.9319731629579877,-2.314668979505278
2026-08-27 04:37:00+00:00,81.9,4.02,30.4,973.7,-39.0,96.4,60.300604283128,-1.1999999999999886,-3.799999999999997,0.20000000000004547,1.3000000000000682,0.3999999999999986,1.0999999999999979,-0.6593715653971657,-2.2219809265954638
2026-08-27 04:38:00+00:00,84.6,4.05,30.3,973.8,-38.0,96.4,60.20791623021819,-1.1999999999999886,-3.799999999999997,0.2999999999999545,1.2999999999999545,0.1999999999999993,1.0,-0.8459758383321372,-2.314668979505278
2026-08-27 04:39:00+00:00,84.7,4.05,30.3,973.8,-38.0,96.4,60.20791623021819,-1.1999999999999886,-3.799999999999997,0.2999999999999545,1.2999999999999545,0.3000000000000007,1.0,-0.7520596183069799,-2.314668979505278
2026-08-27 04:40:00+00:00,83.4,4.03,30.4,973.8,-40.0,96.3,60.214471561023686,-1.2999999999999972,-3.9000000000000057,0.2999999999999545,1.1999999999999318,0.29999999999999716,1.0999999999999979,-0.8394205075266399,-2.3081136486997806
2026-08-27 04:41:00+00:00,81.2,4.01,30.3,973.8,-39.0,96.3,60.12181778210082,-1.2999999999999972,-3.9000000000000057,0.2999999999999545,1.1999999999999318,0.3000000000000007,1.0,-0.8381580664243486,-2.4007674276226467
2026-08-27 04:42:00+00:00,84.7,4.05,30.4,973.8,-39.0,96.3,60.214471561023686,-1.2000000000000028,-3.9000000000000057,0.2999999999999545,1.1999999999999318,0.29999999999999716,1.0999999999999979,-0.7534206991841614,-2.3081136486997806
2026-08-27 04:43:00+00:00,83.7,4.04,30.3,973.8,-39.0,96.3,60.12181778210082,-1.2000000000000028,-3.799999999999997,0.2999999999999545,1.1999999999999318,0.1999999999999993,0.9000000000000021,-0.8460744781070275,-2.411879498253171
2026-08-27 04:44:00+00:00,82.7,4.03,30.3,973.7,-40.0,96.2,60.0357168596088,-1.2999999999999972,-3.8999999999999915,0.20000000000004547,1.0,0.1999999999999993,1.0,-0.9321754005990499,-2.4012138386260915
2026-08-27 04:45:00+00:00,81.0,4.01,30.4,973.8,-39.0,96.2,60.12833636989932,-1.2999999999999972,-3.8999999999999915,0.2999999999999545,1.1999999999999318,0.3999999999999986,1.0999999999999979,-0.7456742888113013,-2.308594328335566
2026-08-27 04:46:00+00:00,80.7,4.01,30.4,973.7,-39.0,96.2,60.12833636989932,-1.2999999999999972,-3.8999999999999915,0.20000000000004547,1.1000000000000227,0.29999999999999716,1.0999999999999979,-0.8395558903085245,-2.308594328335566
2026-08-27 04:47:00+00:00,81.2,4.01,30.4,973.8,-39.0,96.2,60.12833636989932,-1.2000000000000028,-3.8999999999999915,0.39999999999997726,1.1999999999999318,0.29999999999999716,1.0999999999999979,-0.7535535981418064,-2.308594328335566
2026-08-27 04:48:00+00:00,77.4,3.98,30.4,973.7,-39.0,96.2,60.12833636989932,-1.2000000000000028,-3.8999999999999915,0.3000000000000682,1.1000000000000227,0.1999999999999993,1.0999999999999979,-0.8471269170643296,-2.308594328335566
2026-08-27 04:49:00+00:00,83.5,4.03,30.4,973.7,-39.0,96.1,60.04219870964876,-1.3000000000000114,-4.0,0.3000000000000682,1.1000000000000227,0.1999999999999993,1.0499999999999972,-0.933264577314894,-2.4431152796456814
2026-08-27 04:50:00+00:00,81.9,4.02,30.3,973.7,-41.0,96.1,59.94961346263549,-1.2000000000000028,-4.0,0.3000000000000682,1.1000000000000227,0.10000000000000142,0.9000000000000021,-0.939810534451432,-2.5840838177185006
2026-08-27 04:51:00+00:00,82.9,4.03,30.3,973.7,-39.0,96.1,59.94961346263549,-1.2000000000000028,-4.0,0.20000000000004547,1.0,0.10000000000000142,0.9000000000000021,-0.939810534451432,-2.5840838177185006
2026-08-27 04:52:00+00:00,84.1,4.04,30.3,973.7,-40.0,96.1,59.94961346263549,-1.2000000000000028,-4.0,0.20000000000004547,1.0,0.1999999999999993,1.0,-0.8462717293070483,-2.4873172355993987
2026-08-27 04:53:00+00:00,82.55,4.025,30.3,973.7,-39.5,96.05,59.90656052685484,-1.25,-3.950000000000003,0.20000000000004547,1.0,0.10000000000000142,0.9000000000000021,-0.9828634702320826,-2.5414442884643833
2026-08-27 04:54:00+00:00,81.0,4.01,30.3,973.7,-39.0,96.0,59.86350759107419,-1.2999999999999972,-4.0,0.20000000000004547,1.0,0.10000000000000142,1.0,-1.0259164060127333,-2.4877660713991503
2026-08-27 04:55:00+00:00,81.1,4.01,30.3,973.7,-39.0,96.0,59.86350759107419,-1.25,-4.0,0.20000000000004547,1.0,0.15000000000000213,0.9000000000000021,-0.9361433733715145,-2.584497224245034
2026-08-27 04:56:00+00:00,84.9,4.05,30.3,973.7,-39.0,96.0,59.86350759107419,-1.2000000000000028,-4.0,0.20000000000004547,1.0,0.1999999999999993,1.0,-0.8463703407302958,-2.4877660713991503
2026-08-27 04:57:00+00:00,81.8,4.02,30.3,973.7,-39.0,96.0,59.86350759107419,-1.2000000000000028,-4.0,0.20000000000004547,1.0,0.1999999999999993,0.8000000000000007,-0.8463703407302958,-2.680939724149411
2026-08-27 04:58:00+00:00,82.7,4.03,30.4,973.7,-39.0,96.0,59.95605858016579,-1.2000000000000028,-3.9000000000000057,0.20000000000004547,1.0,0.1999999999999993,1.0,-0.8473236483758768,-2.4062512511786665
2026-08-27 04:59:00+00:00,84.1,4.04,30.3,973.7,-40.0,96.0,59.86350759107419,-1.2000000000000028,-3.9000000000000057,0.20000000000004547,0.900000000000091,0.10000000000000142,0.9000000000000021,-0.9398746374674758,-2.4988022402702654
2026-08-27 05:00:00+00:00,81.2,4.01,30.4,973.7,-39.0,95.9,59.86991598134428,-1.2999999999999972,-4.0,0.20000000000004547,0.900000000000091,0.1999999999999993,0.8999999999999986,-0.9334662471973871,-2.5888010244942166
2026-08-27 05:01:00+00:00,81.6,4.02,30.3,973.7,-39.0,95.9,59.777399244818234,-1.1999999999999886,-4.0,0.20000000000004547,0.900000000000091,0.10000000000000142,0.9000000000000021,-0.9399387364025458,-2.5849105865262203
2026-08-27 05:02:00+00:00,84.7,4.05,30.3,973.7,-39.0,95.9,59.777399244818234,-1.1999999999999886,-4.0,0.20000000000004547,0.900000000000091,0.10000000000000142,0.8000000000000007,-0.9399387364025458,-2.68131776102026
2026-08-27 05:03:00+00:00,81.4,4.01,30.3,973.7,-39.0,95.9,59.777399244818234,-1.1999999999999886,-3.8999999999999915,0.20000000000004547,0.900000000000091,0.10000000000000142,0.8000000000000007,-0.9399387364025458,-2.5955849380180496
2026-08-27 05:04:00+00:00,83.1,4.03,30.3,973.6,-39.0,95.9,59.777399244818234,-1.1999999999999886,-3.8999999999999915,0.10000000000002274,0.8000000000000682,0.10000000000000142,0.8000000000000007,-0.9399387364025458,-2.5955849380180496
2026-08-27 05:05:00+00:00,84.5,4.05,30.2,973.6,-39.0,95.8,59.59853714871941,-1.2999999999999972,-4.0,0.10000000000002274,0.8000000000000682,-0.10000000000000142,0.8000000000000007,-1.211998944789336,-2.6780751795991975
2026-08-27 05:06:00+00:00,80.8,4.01,30.2,973.6,-41.0,95.8,59.59853714871941,-1.2999999999999972,-4.0,0.0,0.8000000000000682,0.0,0.6999999999999993,-1.1188008325013712,-2.774447034116875
2026-08-27 05:07:00+00:00,82.9,4.03,30.2,973.6,-39.0,95.8,59.59853714871941,-1.2000000000000028,-4.0,0.10000000000002274,0.7000000000000455,0.0,0.6999999999999993,-1.0327541062977303,-2.774447034116875
2026-08-27 05:08:00+00:00,81.2,4.01,30.3,973.6,-39.0,95.7,59.60517512779559,-1.2999999999999972,-4.0,0.10000000000002274,0.7000000000000455,0.10000000000000142,0.8000000000000007,-1.0261161272215489,-2.682073718310825
2026-08-27 05:09:00+00:00,83.0,4.03,30.2,973.7,-39.0,95.7,59.512458187289454,-1.2999999999999972,-4.0,0.10000000000002274,0.8000000000000682,-0.10000000000000142,0.8000000000000007,-1.211996775738207,-2.678454118841131
2026-08-27 05:10:00+00:00,81.1,4.01,30.2,973.7,-39.0,95.7,59.512458187289454,-1.2000000000000028,-4.0,0.20000000000004547,0.8000000000000682,0.0,0.8000000000000007,-1.0327838625341599,-2.678454118841131
2026-08-27 05:11:00+00:00,82.8,4.03,30.1,973.7,-40.0,95.7,59.41947087180124,-1.2000000000000028,-4.0,0.20000000000004547,0.8000000000000682,-0.1999999999999993,0.6000000000000014,-1.218900487117189,-2.8677779743051772
2026-08-27 05:12:00+00:00,80.8,4.01,30.2,973.7,-40.0,95.6,59.426376745476425,-1.3000000000000114,-4.0,0.20000000000004547,0.7000000000000455,-0.10000000000000142,0.6999999999999993,-1.2119946134420019,-2.7751342500619103
2026-08-27 05:13:00+00:00,81.9,4.02,30.1,973.7,-39.0,95.6,59.333423852391164,-1.3000000000000114,-4.0,0.20000000000004547,0.7000000000000455,0.0,0.5,-1.1184173936861228,-2.9641019558747743
2026-08-27 05:14:00+00:00,81.7,4.02,30.1,973.7,-41.0,95.6,59.333423852391164,-1.2000000000000028,-4.0,0.20000000000004547,0.7000000000000455,-0.1999999999999993,0.6000000000000014,-1.218861428683283,-2.8680871431471715
2026-08-27 05:15:00+00:00,80.5,4.01,30.1,973.7,-39.0,95.6,59.333423852391164,-1.2000000000000028,-4.0,0.20000000000004547,0.7000000000000455,-0.1999999999999993,0.6000000000000014,-1.218861428683283,-2.8680871431471715
2026-08-27 05:16:00+00:00,81.1,4.01,30.2,973.7,-39.0,95.6,59.426376745476425,-1.2000000000000028,-3.9000000000000057,0.20000000000004547,0.7000000000000455,0.0,0.5999999999999979,-1.0328136200566718,-2.7853734923652596
2026-08-27 05:17:00+00:00,81.3,4.01,30.2,973.7,-39.0,95.6,59.426376745476425,-1.2000000000000028,-3.9000000000000057,0.10000000000002274,0.8000000000000682,-0.10000000000000142,0.5999999999999979,-1.1259085355980218,-2.7853734923652596
2026-08-27 05:18:00+00:00,80.5,4.01,30.2,973.7,-40.0,95.5,59.340292823173144,-1.2999999999999972,-4.0,0.10000000000002274,0.7000000000000455,-0.10000000000000142,0.6999999999999993,-1.211992457901303,-2.7754778078483398
2026-08-27 05:19:00+00:00,81.5,4.02,30.2,973.7,-39.0,95.5,59.340292823173144,-1.2000000000000028,-4.0,0.10000000000002274,0.7000000000000455,-0.10000000000000142,0.6999999999999993,-1.1259039062159104,-2.7754778078483398
2026-08-27 05:20:00+00:00,81.8,4.02,30.2,973.7,-41.0,95.5,59.340292823173144,-1.2000000000000028,-3.9000000000000057,0.10000000000002274,0.8000000000000682,-0.1999999999999993,0.6999999999999993,-1.2186948132090478,-2.689734929272113
2026-08-27 05:21:00+00:00,79.3,4.0,30.2,973.7,-39.0,95.5,59.340292823173144,-1.2000000000000028,-3.9000000000000057,0.10000000000002274,0.7000000000000455,-0.1999999999999993,0.5999999999999979,-1.2186948132090478,-2.785679335609913
2026-08-27 05:22:00+00:00,81.8,4.02,30.2,973.7,-39.0,95.4,59.25420642027239,-1.2999999999999972,-4.0,0.10000000000002274,0.7000000000000455,-0.10000000000000142,0.6999999999999993,-1.2119903091166648,-2.7758213321728675
2026-08-27 05:23:00+00:00,83.5,4.04,30.2,973.7,-40.0,95.4,59.25420642027239,-1.2999999999999972,-4.0,0.10000000000002274,0.7000000000000455,-0.1999999999999993,0.6499999999999986,-1.3047812161098022,-2.823793535341771
2026-08-27 05:24:00+00:00,81.7,4.02,30.1,973.6,-39.0,95.4,59.16132235585376,-1.2999999999999972,-4.0,0.0,0.6000000000000227,-0.25,0.5,-1.3512698270318637,-2.9646498029292943
2026-08-27 05:25:00+00:00,81.5,4.01,30.2,973.7,-39.0,95.4,59.25420642027239,-1.2999999999999972,-4.0,0.10000000000002274,0.7000000000000455,-0.10000000000000142,0.5999999999999979,-1.2119903091166648,-2.8717657385106676
2026-08-27 05:26:00+00:00,81.05,4.01,30.2,973.6500000000001,-39.0,95.4,59.25420642027239,-1.1999999999999886,-3.8999999999999915,0.05000000000006821,0.650000000000091,-0.10000000000000142,0.5999999999999979,-1.125899283483271,-2.78598515070766
2026-08-27 05:27:00+00:00,80.6,4.01,30.2,973.6,-39.0,95.4,59.25420642027239,-1.1999999999999886,-3.8999999999999915,0.0,0.6000000000000227,-0.10000000000000142,0.5,-1.125899283483271,-2.8816100585351876
2026-08-27 05:28:00+00:00,81.2,4.01,30.2,973.6,-39.0,95.3,59.16811753666692,-1.2999999999999972,-4.0,0.0,0.6000000000000227,-0.10000000000000142,0.5,-1.211988167088741,-2.9676989421406574
2026-08-27 05:29:00+00:00,84.9,4.05,30.2,973.7,-40.0,95.3,59.16811753666692,-1.2000000000000028,-3.9000000000000057,0.0,0.7000000000000455,-0.10000000000000142,0.5999999999999979,-1.125894667400658,-2.786290937655643
2026-08-27 05:30:00+00:00,81.0,4.01,30.1,973.6,-39.0,95.3,59.07526787851096,-1.2000000000000028,-3.9000000000000057,0.0,0.7000000000000455,-0.1999999999999993,0.5,-1.2187443255566208,-2.879140595811606
2026-08-27 05:31:00+00:00,80.8,4.01,30.1,973.6,-40.0,95.3,59.07526787851096,-1.2000000000000028,-3.9000000000000057,-0.10000000000002274,0.6000000000000227,-0.1999999999999993,0.40000000000000213,-1.2187443255566208,-2.974730411135056
2026-08-27 05:32:00+00:00,80.6,4.01,30.1,973.6,-40.0,95.3,59.07526787851096,-1.2000000000000028,-3.9000000000000057,0.0,0.7000000000000455,-0.1999999999999993,0.6000000000000014,-1.2187443255566208,-2.7832665741615585
2026-08-27 05:33:00+00:00,80.3,4.0,30.1,973.6,-40.0,95.2,58.989210914975125,-1.2999999999999972,-3.8999999999999915,-0.10000000000002274,0.6000000000000227,-0.1999999999999993,0.40000000000000213,-1.3048012890924525,-2.974966681960339
2026-08-27 05:34:00+00:00,81.4,4.01,30.1,973.7,-40.0,95.2,58.989210914975125,-1.2999999999999972,-3.8999999999999915,0.0,0.7000000000000455,-0.1999999999999993,0.40000000000000213,-1.3048012890924525,-2.974966681960339
2026-08-27 05:35:00+00:00,82.1,4.02,30.1,973.7,-39.0,95.2,58.989210914975125,-1.2000000000000028,-3.8999999999999915,0.0,0.7000000000000455,-0.1999999999999993,0.5,-1.2187053152430636,-2.8794119537254304
2026-08-27 05:36:00+00:00,83.7,4.04,30.1,973.7,-40.0,95.1,58.90315146513848,-1.3000000000000114,-4.0,0.0,0.7000000000000455,-0.1999999999999993,0.5,-1.3047647650797103,-2.965471403562077
2026-08-27 05:37:00+00:00,80.5,4.01,30.1,973.7,-40.0,95.1,58.90315146513848,-1.3000000000000114,-4.0,0.0,0.7000000000000455,-0.29999999999999716,0.40000000000000213,-1.3974528179895245,-3.061026131796986
2026-08-27 05:38:00+00:00,83.2,4.03,30.1,973.8,-41.0,95.1,58.90315146513848,-1.3000000000000114,-4.0,0.0,0.7999999999999545,-0.1999999999999993,0.3000000000000007,-1.3047647650797103,-3.1562985533546026
2026-08-27 05:39:00+00:00,82.1,4.02,30.1,973.8,-39.0,95.1,58.90315146513848,-1.3000000000000114,-3.9000000000000057,0.0,0.7999999999999545,-0.1999999999999993,0.5,-1.3047647650797103,-2.8796832888654436
2026-08-27 05:40:00+00:00,84.7,4.05,30.1,973.8,-39.0,95.1,58.90315146513848,-1.2000000000000028,-3.9000000000000057,0.0,0.7999999999999545,-0.29999999999999716,0.5,-1.3113200958852076,-2.8796832888654436
2026-08-27 05:41:00+00:00,80.2,4.0,30.1,973.9,-42.0,95.1,58.90315146513848,-1.2000000000000028,-3.9000000000000057,0.10000000000002274,0.7999999999999545,-0.1999999999999993,0.5,-1.2186663169623415,-2.8796832888654436
2026-08-27 05:42:00+00:00,83.6,4.04,30.1,973.8,-41.0,95.0,58.81708952889332,-1.2999999999999972,-3.9000000000000057,0.0,0.6999999999999318,-0.29999999999999716,0.40000000000000213,-1.3973820321303663,-2.9754391715358253
2026-08-27 05:43:00+00:00,83.6,4.04,30.1,973.9,-39.0,95.0,58.81708952889332,-1.2999999999999972,-3.9000000000000057,0.10000000000002274,0.7999999999999545,-0.1999999999999993,0.40000000000000213,-1.3047282532075002,-2.9754391715358253
2026-08-27 05:44:00+00:00,84.9,4.05,30.1,973.9,-39.0,95.0,58.81708952889332,-1.2000000000000028,-3.9000000000000057,0.1999999999999318,0.7999999999999545,-0.1999999999999993,0.40000000000000213,-1.2186273307154778,-2.9754391715358253
2026-08-27 05:45:00+00:00,80.3,4.0,30.2,973.9,-40.0,95.0,58.90983600055,-1.2000000000000028,-3.799999999999997,0.10000000000002274,0.7999999999999545,-0.1999999999999993,0.5999999999999979,-1.2185003693493215,-2.7014149963965153
2026-08-27 05:46:00+00:00,84.0,4.04,30.1,973.9,-39.0,94.9,58.73102510613183,-1.2999999999999972,-3.8999999999999915,0.1999999999999318,0.7999999999999545,-0.29999999999999716,0.40000000000000213,-1.3973112637674916,-2.9756753902824116
2026-08-27 05:47:00+00:00,83.4,4.03,30.1,974.0,-39.0,94.9,58.73102510613183,-1.2999999999999972,-3.8999999999999915,0.20000000000004547,0.7999999999999545,-0.29999999999999716,0.40000000000000213,-1.3973112637674916,-2.9756753902824116
2026-08-27 05:48:00+00:00,82.5,4.03,30.1,973.9,-39.0,94.9,58.73102510613183,-1.2999999999999972,-3.8999999999999915,0.1999999999999318,0.6999999999999318,-0.29999999999999716,0.40000000000000213,-1.3973112637674916,-2.9756753902824116
2026-08-27 05:49:00+00:00,80.7,4.01,30.1,973.9,-40.0,94.9,58.73102510613183,-1.1999999999999886,-3.8999999999999915,0.1999999999999318,0.6999999999999318,-0.29999999999999716,0.40000000000000213,-1.3111736035169272,-2.9756753902824116
2026-08-27 05:50:00+00:00,80.2,4.0,30.1,974.0,-42.0,94.9,58.73102510613183,-1.1999999999999886,-3.799999999999997,0.2999999999999545,0.7999999999999545,-0.1999999999999993,0.40000000000000213,-1.218588356503659,-2.889844682280291
2026-08-27 05:51:00+00:00,83.1,4.03,30.1,973.9,-39.0,94.9,58.73102510613183,-1.1999999999999886,-3.799999999999997,0.1999999999999318,0.6999999999999318,-0.1999999999999993,0.40000000000000213,-1.218588356503659,-2.889844682280291
2026-08-27 05:52:00+00:00,81.7,4.02,30.1,973.9,-39.0,94.8,58.64495819674631,-1.2999999999999972,-3.9000000000000057,0.1999999999999318,0.6999999999999318,-0.1999999999999993,0.3000000000000007,-1.3046552658891812,-3.0710441049960338
2026-08-27 05:53:00+00:00,81.1,4.015,30.1,973.9,-39.0,94.8,58.64495819674631,-1.25,-3.9000000000000057,0.1999999999999318,0.6999999999999318,-0.1999999999999993,0.3000000000000007,-1.2616023301085306,-3.0710441049960338
2026-08-27 05:54:00+00:00,80.5,4.01,30.1,973.9,-39.0,94.8,58.64495819674631,-1.2000000000000028,-3.9000000000000057,0.1999999999999318,0.6999999999999318,-0.1999999999999993,0.3000000000000007,-1.21854939432788,-3.0710441049960338
2026-08-27 05:55:00+00:00,85.1,4.05,30.0,973.9,-40.0,94.8,58.55200925992422,-1.2000000000000028,-3.799999999999997,0.1999999999999318,0.6999999999999318,-0.3000000000000007,0.1999999999999993,-1.31149833114997,-3.078124866178932
2026-08-27 05:56:00+00:00,81.2,4.01,30.0,973.9,-41.0,94.8,58.55200925992422,-1.2000000000000028,-3.799999999999997,0.1999999999999318,0.6999999999999318,-0.3000000000000007,0.3000000000000007,-1.31149833114997,-2.9830273163889274
